Duration (in seconds),LocationLatitude,LocationLongitude,QualtricsFraudScore,Age,Male,Female,NonBinary,CollegeEducation,Hispanic,White,Black,Native,Asian,AAPI,RaceNA,LibCon,IncomeUAS,ManipText,ControlText,GovEnvSpend,EnvReg,GovActionRisingTemps,Hopeful,Fearful,Sadness,Helplessness,Guilty,Optimistic,Skepticism,Angry,ImportantLeavePositiveLegacy,ImportantPositiveSocietyImpact,CareFutureGenerationsThoughts,ClimateImpactFutureGenerations,CandidateVote,Serious
60,38.7142,-90.2759,0,68,Male,,,"No, I do not have a college degree",No,White,,,,,,4,50000,,,,,,,,,,,,,,,,,,,
51,28.3637,-82.6759,0,68,,Female,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
35,38.4321,-90.3896,0,61,,Female,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
42,38.2479,-77.4636,0,72,Male,,,"Yes, I have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
31,28.0109,-82.4948,0,67,Male,,,"Yes, I have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
339,36.9009,-82.0801,0,53,,Female,,"No, I do not have a college degree",No,White,,,,,,5,15000,Being kind helping others loving people praying for everyone giving advice cheering up friends and family showing people there is a better way you can have peace and joy and enjoy life look to Jesus Christ he knows your every need every hurt every year you've cried he will always take care of you love one another pray for one another ,,4,5,5,3,2,2,2,2,2,2,2,7,4,4,4,Donald Trump,Yes
28,41.8835,-87.6305,0,62,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,3,10000,,,,,,,,,,,,,,,,,,,
70,35.4838,-80.6031,0,73,,Female,,"Yes, I have a college degree",No,White,,,,,,1,200000,,,,,,,,,,,,,,,,,,,
77,41.4722,-81.745,0,57,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,1,12500,,,,,,,,,,,,,,,,,,,
44,39.7184,-82.6073,0,83,,Female,,"Yes, I have a college degree",No,White,,,,,,2,150000,,,,,,,,,,,,,,,,,,,
588,41.8734,-87.8107,0,37,Male,,,"Yes, I have a college degree",No,,Black or African America,,,,,1,40000,,,,,,,,,,,,,,,,,,,
39,39.1877,-84.4572,0,68,Male,,,"No, I do not have a college degree",No,White,,,,,,4,35000,,,,,,,,,,,,,,,,,,,
122,47.5364,-122.278,0,68,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,3,15000,,,,,,,,,,,,,,,,,,,
68,26.0162,-80.1955,0,75,Male,,,"No, I do not have a college degree",No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
64,33.8259,-118.2956,0,35,,Female,,"Yes, I have a college degree",Yes,,,,,,Prefer not to respond,4,100000,,,,,,,,,,,,,,,,,,,
83,40.6582,-74.221,0,39,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,3,15000,,,,,,,,,,,,,,,,,,,
37,40.5488,-75.9874,0,68,,Female,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
40,41.8835,-87.6305,0,76,Male,,,"Yes, I have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
156,45.5653,-122.6448,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
49,36.7943,-119.8856,20,34,,Female,,"Yes, I have a college degree",No,,,,Asian,,,1,30000,,,,,,,,,,,,,,,,,,,
56,41.022,-80.6659,0,39,,Female,,"Yes, I have a college degree",Yes,,Black or African America,,,,,2,100000,,,,,,,,,,,,,,,,,,,
199,31.99,-81.1032,0,75,,Female,,"No, I do not have a college degree",No,White,,,,,,5,100000,,,,,,,,,,,,,,,,,,,
88,33.1976,-96.6178,0,53,,Female,,"Yes, I have a college degree",No,,Black or African America,,,,,3,50000,,,,,,,,,,,,,,,,,,,
69,43.0831,-73.7846,5,73,Male,,,"No, I do not have a college degree",No,White,,,,,,4,NA,,,,,,,,,,,,,,,,,,,
79,34.6581,-88.5667,0,58,Male,,,"No, I do not have a college degree",No,White,,,,,,1,30000,,,,,,,,,,,,,,,,,,,
24,48.3789,-115.5415,0,50,,Female,,"Yes, I have a college degree",No,White,,,,,,4,15000,,,,,,,,,,,,,,,,,,,
31,36.8531,-76.2194,0,60,,Female,,"No, I do not have a college degree",No,White,,,,,,3,30000,,,,,,,,,,,,,,,,,,,
33,30.2851,-81.8217,0,65,,Female,,"Yes, I have a college degree",No,White,,,,,,2,50000,,,,,,,,,,,,,,,,,,,
36,41.8307,-71.3982,0,47,Male,,,"No, I do not have a college degree",No,White,,,,,,1,20000,,,,,,,,,,,,,,,,,,,
28,40.144,-75.1157,0,47,,Female,,"No, I do not have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
55,42.0418,-73.3434,0,24,,Female,,"Yes, I have a college degree",No,White,,,,,,2,NA,,,,,,,,,,,,,,,,,,,
61,39.7747,-105.0968,0,56,Male,,,"No, I do not have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
56,37.1531,-84.0986,0,51,,Female,,"No, I do not have a college degree",No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
57,40.8125,-74.2135,0,36,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,4,100000,,,,,,,,,,,,,,,,,,,
332,41.3472,-75.9854,0,67,Male,,,"No, I do not have a college degree",No,White,,,,,,6,100000,"i would like to be remembered as a kind hearted person who was always willing to help others.  Additionally my vast experience with everyday home improvements and mechanics could be pertayed as an incentive for the next generation to do the same.  although not a religous person, my attitude and spirit could be passed on to the next generation ",,3,4,5,2,4,1,1,1,2,5,3,5,2,2,6,I did not vote,Yes
8,43.1503,-77.5881,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
123,38.9208,-77.036,0,42,,Female,,"Yes, I have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
55,32.3098,-110.915,0,60,,Female,,"Yes, I have a college degree",No,White,,,,,,1,25000,,,,,,,,,,,,,,,,,,,
5,29.6889,-95.3071,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
760,43.4634,-84.028,0,85,,Female,,"No, I do not have a college degree",No,White,,,,,,6,60000,,"Take eggs and milk from the refrigerator and place on counter.  Get small bowl and fork.  Break egg(s) one at a time on side of the bowl and drop it in.  Poor small amount of milk in and stir well until yolk and milk are well mixed.  Salt lightly.  Place frying pan on stove, add oil, turn on medium heat.  Add eggs and stir with spatula until done.  Remove, placing on plate, and enjoy. ",2,1,1,1,1,1,1,1,1,1,1,7,6,4,1,Donald Trump,Yes
77,40.8205,-73.9183,0,56,,Female,,"Yes, I have a college degree",No,White,,,,,,3,150000,,,,,,,,,,,,,,,,,,,
55,32.4783,-84.8985,0,51,,Female,,"No, I do not have a college degree",Yes,,Black or African America,,,,,1,20000,,,,,,,,,,,,,,,,,,,
44,42.3507,-83.0196,0,47,Male,,,"Yes, I have a college degree",No,White,,,,,,2,35000,,,,,,,,,,,,,,,,,,,
33,41.39,-75.6636,0,72,Male,,,"Yes, I have a college degree",No,White,,,,,,3,40000,,,,,,,,,,,,,,,,,,,
39,35.0125,-80.9309,0,28,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,1,5000,,,,,,,,,,,,,,,,,,,
59,29.4553,-98.5677,0,66,,Female,,"No, I do not have a college degree",Yes,White,,,,,,1,35000,,,,,,,,,,,,,,,,,,,
274,30.3139,-85.91,0,43,,Female,,"No, I do not have a college degree",No,White,,,Asian,Native Hawaiian or Other Pacific Islander,,6,75000,"I want to be remembered for my kindness and love. I also want to be remembered for helping people when needed. I want to be remembered as being a good mom, wife, daughter and fur mom! I want people to know how thankful of a person I am and that I’m grateful for everything, whether it be hard or not.",,5,4,5,4,3,3,1,3,4,4,4,7,7,4,5,Donald Trump,Yes
36,35.3084,-81.0256,0,70,,Female,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
32,41.8501,-72.4649,0,75,,Female,,"Yes, I have a college degree",No,White,,,,,,4,25000,,,,,,,,,,,,,,,,,,,
61,40.0558,-75.0773,0,75,Male,,,"No, I do not have a college degree",No,White,,,,,,4,30000,,,,,,,,,,,,,,,,,,,
34,40.3323,-80.0806,0,74,,Female,,"No, I do not have a college degree",No,White,,,,,,2,60000,,,,,,,,,,,,,,,,,,,
413,39.1268,-84.5433,0,41,Male,,,"No, I do not have a college degree",No,White,,,,,,6,50000,,"Well first heat and grease the pan will that's heating up crack your eggs and place in a bowl preferably 3eggs add a splash of milk and whisk in until mixed well, once pan is heated add eggs and put in any cooked meats or vegetables you prefer as it cooks scramble with your spatula or spoon when all most done put cheese on top and turn heat off let sit for a minute and then sere.",3,3,2,4,1,2,2,3,4,3,2,5,5,6,6,Donald Trump,Yes
195,36.1219,-79.7777,0,36,Male,,,"Yes, I have a college degree",No,,Black or African America,,,,,7,25000,I like to remember the skills that I learned over the years from my parents and to be able to live and make good money from my experience of learning how to survive and invest to make profits. It's a good thing to learn because it's not easy to be able to make it in this time of how to do things without messing up.,,7,7,7,5,5,5,5,5,5,5,2,7,7,7,7,Kamala Harris,Yes
77,30.417,-84.185,0,75,,Female,,"Yes, I have a college degree",No,White,,,,,,2,200000,,,,,,,,,,,,,,,,,,,
41,42.7287,-71.1834,0,69,,Female,,"Yes, I have a college degree",No,White,,,,,,4,50000,,,,,,,,,,,,,,,,,,,
43,29.7861,-82.0315,0,53,,Female,,"No, I do not have a college degree",No,White,,,,,,4,35000,,,,,,,,,,,,,,,,,,,
59,32.7797,-96.8022,75,65,Male,,,"Yes, I have a college degree",Yes,White,,,,,,3,40000,,,,,,,,,,,,,,,,,,,
34,43.1193,-87.9505,0,29,Male,,,"Yes, I have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
44,29.9627,-90.0676,0,68,,Female,,"No, I do not have a college degree",No,White,,,,,,4,40000,,,,,,,,,,,,,,,,,,,
49,33.8206,-84.0229,0,78,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,2,25000,,,,,,,,,,,,,,,,,,,
37,42.7239,-83.4232,0,38,Male,,,"Yes, I have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
23,29.8834,-95.4553,0,36,Male,,,"No, I do not have a college degree",No,,,,Asian,,,3,35000,,,,,,,,,,,,,,,,,,,
57,40.4484,-86.1394,0,68,Male,,,"No, I do not have a college degree",No,White,,,,,,3,NA,,,,,,,,,,,,,,,,,,,
67,36.0322,-79.8588,0,75,Male,,,"No, I do not have a college degree",No,White,,,,,,4,20000,,,,,,,,,,,,,,,,,,,
63,33.5119,-101.9316,5,54,,Female,,"Yes, I have a college degree",Yes,White,,American Indian or Native Alaskan,,,,3,50000,,,,,,,,,,,,,,,,,,,
813,26.2154,-80.271,0,57,,Female,,"No, I do not have a college degree",No,White,,,,,,6,5000,"HI,
I would like a world in which everyone is self-reliant and can afford to support themselves in a comfortable manor. A world where they can afford proper housing, food and safe environment. I want to be remembered as a strong loving person who helped when i could and taught my kids and others how to be respectful to others and enjoy family and friends. I do not want a world where we have to worry about getting medical care, affordable housing, schooling or where people just forget their elders and family. Get back to a United family. Teach people to take care of parents, sisters, family members and others less fortunate. Medical care should be a free service for all not just the rich. WE should all be able to afford housing and food. Companies should give a good work to life ratio so families can connect.",,5,4,3,3,2,2,1,2,2,1,3,2,5,4,6,I did not vote,Yes
441,39.1006,-87.4183,0,73,Male,,,"No, I do not have a college degree",No,White,,,,,,7,50000,,"I like to pan fry them sunny side up. Put in a pat of butter with a little olive oil and add the egg. Add a little salt and pepper and cook until it just begins to brown on the edges. Serve with a slice or two of toast, preferably whole wheat or multigrain. Serve with a slice of bacon or two, orange juice and a cup of coffee.",1,1,1,1,1,1,1,1,4,5,1,5,4,4,1,Donald Trump,Yes
72,43.4554,-76.5105,0,38,,Female,,"Yes, I have a college degree",No,White,,,,,,2,150000,,,,,,,,,,,,,,,,,,,
530,39.0781,-94.4529,0,79,,Female,,"No, I do not have a college degree",No,White,,,,,,5,50000,"I want to be remembered for being a loving grandma, always spending time doing fun things with the six grandkids snd always cooking and baking their favorites like spagetti, bbq sandwiches, zuchinni muffins and deviled eggs. I want them to remember the good times we had going shopping and our great celebrations at Christmas and all of their birthdays.",,2,3,3,3,2,2,2,3,3,3,3,5,4,5,6,Donald Trump,Yes
34,37.751,-97.822,0,63,,Female,,"No, I do not have a college degree",No,White,,,,,,4,50000,,,,,,,,,,,,,,,,,,,
31,36.6515,-76.7933,0,64,Male,,,"No, I do not have a college degree",No,White,,,,,,1,15000,,,,,,,,,,,,,,,,,,,
52,39.6796,-104.9626,0,67,,Female,,"No, I do not have a college degree",No,White,,,,,,4,50000,,,,,,,,,,,,,,,,,,,
47,41.7693,-72.9646,0,71,Male,,,"Yes, I have a college degree",No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
33,36.2473,-115.2821,0,49,,Female,,"No, I do not have a college degree",No,White,,,,,,4,5000,,,,,,,,,,,,,,,,,,,
57,41.4318,-78.5494,0,71,,Female,,"Yes, I have a college degree",No,White,,,,,,4,30000,,,,,,,,,,,,,,,,,,,
68,45.1665,-93.3215,0,68,,Female,,"Yes, I have a college degree",No,White,,,,,,1,60000,,,,,,,,,,,,,,,,,,,
571,33.1976,-96.6178,0,68,,Female,,"Yes, I have a college degree",No,White,,,,,,6,100000,"Remember me for all the times I pointed your attention to God and how God is meant to be in your daily thoughts and your daily actions should reflect the goal of glorifying Him, obeying His commandments...your heart should be set on God every day. Remember how I told you He loves and cares for you, will give you everlasting life, guide your steps throughout your life, and no matter what happens to you, He will be beside you to safely bring you home to your heavenly rest and fellowship with Him",,1,1,1,4,1,1,1,1,5,5,2,7,7,5,1,Donald Trump,Yes
86,40.6869,-81.1869,0,78,Male,,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
45,41.9266,-84.6237,0,72,,Female,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
214,40.6764,-73.8753,30,44,Male,,,"Yes, I have a college degree",No,White,,,,,,7,150000,It is something new version of entertainment for adults not only style but also fresh mindset. I like it very much for working with vendors as well as health insurance for working with me. It has a great motivation for market research and development of entertainment center with the correct address.,,4,7,4,5,4,5,4,5,4,5,4,7,6,7,6,Donald Trump,Yes
0,39.9769,-74.1601,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
88,25.6944,-80.4393,0,75,,Female,,"No, I do not have a college degree",No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
85,40.4798,-88.9922,0,76,,Female,,"No, I do not have a college degree",No,White,,,,,,4,25000,,,,,,,,,,,,,,,,,,,
0,38.5576,-121.4853,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
0,37.751,-97.822,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
0,32.6957,-97.0907,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
81,29.3643,-94.971,0,63,Male,,,"Yes, I have a college degree",No,White,,,,,,4,50000,,,,,,,,,,,,,,,,,,,
0,36.6379,-82.581,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
40,36.1228,-88.5069,0,35,,Female,,"No, I do not have a college degree",No,,,American Indian or Native Alaskan,,,,4,20000,,,,,,,,,,,,,,,,,,,
798,38.4539,-90.328,0,72,,Female,,"Yes, I have a college degree",No,White,,,,,,6,60000,,"I crack 2 eggs in a bowl and whisk heat a greased small skillet to medium heat and pour the eggs into the skillet. Let eggs set for  30 to 60 seconds then using a tablespoon, scoop the eggs around in the plan until cooked to your likeness, sprinkle with grated cheese. Remove pan from heat and transfer to a plate. Enjoy.",1,1,1,4,1,1,1,1,4,2,1,6,6,4,2,Donald Trump,Yes
139,30.1424,-95.4717,0,61,,Female,,"Yes, I have a college degree",No,White,,,,,,4,NA,,,,,,,,,,,,,,,,,,,
0,41.3472,-75.9854,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
477,28.2365,-82.3289,0,77,Male,,,"No, I do not have a college degree",No,White,,,,,,5,75000,,First I like to take the eggs out of the refrigerator for a while - I believe eggs cook better at somewhat room temperature - if I am cooking an egg over easy I like to add a little better to the pan before I crack the egg open - once it's cooking I only like to turn it over once before it's done - when it comes to boiling eggs I like to do about four at a time and only put them in the pot after the water has been boiling for awhile - when i make scrambled eggs - I like to add a little butter before cracking the egg(s) and putting them in the pan - once started and I'm turning them over and mixing them frequently I like to add a little milk because I feel it makes my scrambled eggs a little more fluffier.,4,4,4,3,2,2,3,1,3,3,2,6,4,4,6,Donald Trump,Yes
0,26.5355,-80.1098,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
28,26.2312,-80.1224,0,49,,Female,,"Yes, I have a college degree",No,White,,,,,,2,100000,,,,,,,,,,,,,,,,,,,
0,41.439,-105.801,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
32,27.7045,-82.4338,0,50,,Female,,"No, I do not have a college degree",No,White,,,,,,1,50000,,,,,,,,,,,,,,,,,,,
353,35.2497,-81.1369,0,59,,Female,,"Yes, I have a college degree",No,White,,,,,,6,75000,"I want to be remember for helping people. Not just praying for them, but actually trying to do something for them. That is why I am volunteering at the local crisis center. My family has been involved in that ministry for over 35 years. We pack food bags, try and find resources for people that are in need. Sometimes this is a hard thing to do especially with limited resources.",,5,5,5,2,3,3,5,2,2,2,2,5,4,4,7,Donald Trump,Yes
0,39.1267,-82.9855,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
115,33.7387,-78.9762,0,52,,Female,,"Yes, I have a college degree",No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
0,34.8287,-86.8889,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
479,40.685,-80.1071,0,69,,Female,,"No, I do not have a college degree",No,White,,,,,,6,20000,I was a kind hearted person. I enjoyed spending time with my family. I am for the underdog. I have a cat Chloe that I dearly love. I take care of 2 homeless cats that have taken up residence near my house. I love all animals. I believe people should be kind to all animals because we as humans should be responsible for them. I enjoy going to the Casino and I love to play bingo.,,4,4,4,3,3,2,2,1,3,2,1,6,6,5,7,Kamala Harris,Yes
0,33.7215,-118.0509,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
0,40.2738,-81.8662,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
0,45.5033,-122.7744,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
0,47.3957,-122.3036,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
452,33.5879,-86.3384,0,63,,Female,,"No, I do not have a college degree",No,White,,,,,,6,15000,"I want to be remembered for loving my children and brother, whom I was guardian of for 25 years.  I want children to know that the best times were in the 60s, 70s and 80s.  Current times now have way too many new things from automatic cars to computers with too many operations not needed.  Simplicity is the key to a healthy and happy life always.  ",,1,3,1,4,2,1,1,1,4,4,1,6,4,4,4,I did not vote,Yes
0,39.952,-75.1649,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
0,30.0918,-97.843,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
469,39.9625,-83.0061,0,50,,Female,,"Yes, I have a college degree",No,White,,,,,,6,25000,,"You take a skillet or frying pan.  I use a cast iron skillet.  Put some cooking oil in it.  I would use about a tablespoon.  I use olive oil.  Turn the heat on the burner to medium heat.  Set a timer for three minutes.  While it is heating up, crack to eggs in a bowl and scramble them.  Once the pan is heated up, then pour the eggs in the heated skillet to cook.  I like to make sure the egg is cooked to an almost done consistency, then take off the burner.  Let the eggs cook another minute before putting on a plate.  Season with salt and pepper to taste.",2,3,4,3,2,1,2,1,3,2,1,6,6,5,5,Donald Trump,Yes
